Mart,Mart_Domain,Destination,Destination_Domain,Source,Source_Domain,Cron Schedule,Reload_Time,Median_Load_Time,Bottleneck_Time
oppresults,commercial_ops,opportunities_dt,commercial_ops,int_opportunities_new,intermediate,,,8.754999999999999,
oppresults,commercial_ops,int_opportunities_new,intermediate,launchpad_leadshdset_countries,staging,['30 05 * * *'],19800.0,24.535,19825.0
oppresults,commercial_ops,int_opportunities_new,intermediate,launchpad_leadshdset,staging,['00 04 * * *'],14400.0,849.355,15249.0
oppresults,commercial_ops,int_opportunities_new,intermediate,launchpad_leadshdset_sea,staging,['00 05 * * *'],18000.0,13.0,18013.0
oppresults,commercial_ops,opportunities_dt,commercial_ops,int_zsv_model_t,intermediate,,,4.3,
oppresults,commercial_ops,int_zsv_model_t,intermediate,sap_zsv_model_t,staging,['00 01 * * *'],3600.0,8.77,3609.0
oppresults,commercial_ops,opportunities_dt,commercial_ops,opportunities_bycompetitor,commercial_ops,,,30.7,
oppresults,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opps_competitor_offering_dt,intermediate,,,6.0,
oppresults,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opps_competitor_affecting_dt,intermediate,,,8.27,
oppresults,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opportunities_new,intermediate,,,8.754999999999999,
oppresults,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opps_competitor_offering,intermediate,,,5.67,
oppresults,commercial_ops,opportunities,commercial_ops,int_vob,intermediate,,,19.06,
oppresults,commercial_ops,opportunities,commercial_ops,int_map_funnelaggr2desc,intermediate,,,4.67,
oppresults,commercial_ops,opportunities,commercial_ops,int_instruments,intermediate,,,6.55,
oppresults,commercial_ops,opportunities,commercial_ops,int_zsy_user,intermediate,,,5.66,
oppresults,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
oppresults,commercial_ops,opportunities,commercial_ops,int_opportunities_new,intermediate,,,8.754999999999999,
oppresults,commercial_ops,opportunities,commercial_ops,int_contacts_influence,intermediate,,,4.47,
oppresults,commercial_ops,opportunities,commercial_ops,int_zsd0_funnelt,intermediate,,,4.365,
oppresults,commercial_ops,int_zsd0_funnelt,intermediate,sap_zsd0_funnelt,staging,"['00 06,22 * * *']",21600.0,9.190000000000001,21609.0
oppresults,commercial_ops,opportunities,commercial_ops,int_map_funnel2funnelaggr,intermediate,,,4.905,
oppresults,commercial_ops,opportunities,commercial_ops,int_zsd0_ldtypet,intermediate,,,4.72,
oppresults,commercial_ops,int_zsd0_ldtypet,intermediate,sap_zsd0_ldtypet,staging,"['00 06,22 * * *']",21600.0,9.09,21609.0
oppresults,commercial_ops,oppresults,commercial_ops,opportunities_dt,commercial_ops,,,21.395,
oppsflow,commercial_ops,oppsflow,commercial_ops,int_zsd0_qv03,intermediate,,,4.795,
oppsflow,commercial_ops,int_zsd0_qv03,intermediate,sap_zsd0_qv03,staging,"['00 06,22 * * *']",21600.0,14.185000000000002,21614.0
oppsflow,commercial_ops,oppsflow,commercial_ops,opportunities_bycompetitor,commercial_ops,,,30.7,
oppsflow,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opps_competitor_offering_dt,intermediate,,,6.0,
oppsflow,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opps_competitor_affecting_dt,intermediate,,,8.27,
oppsflow,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opportunities_new,intermediate,,,8.754999999999999,
oppsflow,commercial_ops,int_opportunities_new,intermediate,launchpad_leadshdset_countries,staging,['30 05 * * *'],19800.0,24.535,19825.0
oppsflow,commercial_ops,int_opportunities_new,intermediate,launchpad_leadshdset,staging,['00 04 * * *'],14400.0,849.355,15249.0
oppsflow,commercial_ops,int_opportunities_new,intermediate,launchpad_leadshdset_sea,staging,['00 05 * * *'],18000.0,13.0,18013.0
oppsflow,commercial_ops,opportunities_bycompetitor,commercial_ops,int_opps_competitor_offering,intermediate,,,5.67,
product_solution,commercial_ops,product_solution,commercial_ops,int_product_solution,intermediate,,,4.125,
sales_agent_labour_days,commercial_ops,sales_agent_labour_days,commercial_ops,int_zhr_holus2,intermediate,,,4.54,
sales_agent_labour_days,commercial_ops,int_zhr_holus2,intermediate,sap_zhr_holus2,staging,['00 01 * * *'],3600.0,9.040000000000001,3609.0
sales_agent_labour_days,commercial_ops,sales_agent_labour_days,commercial_ops,int_zhr_holla,intermediate,,,4.12,
sales_agent_labour_days,commercial_ops,int_zhr_holla,intermediate,sap_zhr_holla,staging,['00 01 * * *'],3600.0,8.68,3609.0
sales_agent_labour_days,commercial_ops,sales_agent_labour_days,commercial_ops,int_tfacs,intermediate,,,13.8,
sales_agent_labour_days,commercial_ops,int_tfacs,intermediate,sap_tfacs,staging,['00 01 * * *'],3600.0,10.295000000000002,3610.0
sales_agent_labour_days,commercial_ops,sales_agent_labour_days,commercial_ops,int_thoc,intermediate,,,4.45,
sales_agent_labour_days,commercial_ops,int_thoc,intermediate,sap_thoc,staging,['00 01 * * *'],3600.0,9.64,3610.0
sales_agent_labour_days,commercial_ops,sales_agent_labour_days,commercial_ops,int_zsy_user,intermediate,,,5.66,
sales_agent_labour_days,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
sales_agent_labour_days,commercial_ops,sales_agent_labour_days,commercial_ops,actions,commercial_ops,,,7.39,
sales_agent_labour_days,commercial_ops,actions,commercial_ops,int_rep_calls,intermediate,,,14.29,
sales_agent_labour_days,commercial_ops,actions,commercial_ops,int_rep_calls_calltypes,intermediate,,,9.4,
sales_agent_labour_days,commercial_ops,actions,commercial_ops,int_zsd0_callsi,intermediate,,,4.7,
sales_agent_labour_days,commercial_ops,int_zsd0_callsi,intermediate,sap_zsd0_callsi,staging,"['00 06,22 * * *']",21600.0,10.57,21611.0
sales_agent_labour_days,commercial_ops,actions,commercial_ops,int_zsy_user,intermediate,,,5.66,
sales_agent_labour_days,commercial_ops,actions,commercial_ops,int_rep_calls_opps,intermediate,,,9.04,
sales_agent_labour_days,commercial_ops,actions,commercial_ops,int_zsd0_custom,intermediate,,,4.345,
sales_agent_labour_days,commercial_ops,int_zsd0_custom,intermediate,sap_zsd0_custom,staging,"['00 06,22 * * *']",21600.0,9.26,21609.0
strategic_kpi_models,commercial_ops,strategic_kpi_models,commercial_ops,int_strategic_kpi_models,intermediate,,,3.98,
tcurr_actual,commercial_ops,tcurr_actual,commercial_ops,int_tcurf,intermediate,,,4.37,
tcurr_actual,commercial_ops,int_tcurf,intermediate,sap_tcurf,staging,['20 04 * * *'],15600.0,7.835000000000001,15608.0
tcurr_actual,commercial_ops,tcurr_actual,commercial_ops,int_tcurr,intermediate,,,5.61,
tcurr_actual,commercial_ops,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
tcurx,commercial_ops,tcurx,commercial_ops,int_tcurx,intermediate,,,4.3,
tcurx,commercial_ops,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
tickets,commercial_ops,tickets,commercial_ops,int_rep_calls,intermediate,,,14.29,
tickets,commercial_ops,tickets,commercial_ops,int_zsd0_callsi,intermediate,,,4.7,
tickets,commercial_ops,int_zsd0_callsi,intermediate,sap_zsd0_callsi,staging,"['00 06,22 * * *']",21600.0,10.57,21611.0
tickets,commercial_ops,tickets,commercial_ops,int_zsy_user,intermediate,,,5.66,
tickets,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
tickets,commercial_ops,tickets,commercial_ops,int_rep_calls_opps,intermediate,,,9.04,
tickets,commercial_ops,tickets,commercial_ops,int_zsd0_custom,intermediate,,,4.345,
tickets,commercial_ops,int_zsd0_custom,intermediate,sap_zsd0_custom,staging,"['00 06,22 * * *']",21600.0,9.26,21609.0
users_fiori,commercial_ops,users_fiori,commercial_ops,zsd0_qv_users,commercial_ops,,,6.945,
users_fiori,commercial_ops,zsd0_qv_users,commercial_ops,int_zsd0_qv_users,intermediate,,,4.18,
users_fiori,commercial_ops,int_zsd0_qv_users,intermediate,sap_zsd0_qv_users,staging,['05 03 * * *'],11100.0,7.7299999999999995,11108.0
users_fiori,commercial_ops,zsd0_qv_users,commercial_ops,int_zsd0_users,intermediate,,,4.16,
users_fiori,commercial_ops,int_zsd0_users,intermediate,sap_zsd0_users,staging,['03 03 * * *'],10980.0,8.35,10988.0
users_fiori,commercial_ops,zsd0_qv_users,commercial_ops,int_zsy_user,intermediate,,,5.66,
users_fiori,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
users_fiori,commercial_ops,zsd0_qv_users,commercial_ops,int_usr05,intermediate,,,3.85,
users_fiori,commercial_ops,int_usr05,intermediate,sap_usr05,staging,['00 03 * * *'],10800.0,12.47,10812.0
users_fiori,commercial_ops,zsd0_qv_users,commercial_ops,int_zsd0_qv_users_co,intermediate,,,4.59,
users_fiori,commercial_ops,int_zsd0_qv_users_co,intermediate,sap_zsd0_qv_users_co,staging,['00 01 * * *'],3600.0,10.51,3611.0
users_fiori,commercial_ops,users_fiori,commercial_ops,int_zsy_user,intermediate,,,5.66,
zsd0_bublrgcod,commercial_ops,zsd0_bublrgcod,commercial_ops,int_zsd0_bublrgcod,intermediate,,,5.49,
zsd0_bublrgcod,commercial_ops,int_zsd0_bublrgcod,intermediate,sap_zsd0_bublrgcod,staging,"['00 06,22 * * *']",21600.0,9.24,21609.0
zsd0_fiori_login,commercial_ops,zsd0_fiori_login,commercial_ops,int_zsd0_fiori_login,intermediate,,,5.17,
zsd0_fiori_login,commercial_ops,int_zsd0_fiori_login,intermediate,sap_zsd0_fiori_login,staging,"['00 06,22 * * *']",21600.0,15.315000000000001,21615.0
zsd0_fiori_trace,commercial_ops,zsd0_fiori_trace,commercial_ops,int_zsd0_fiori_trace,intermediate,,,5.46,
zsd0_fiori_trace,commercial_ops,int_zsd0_fiori_trace,intermediate,sap_zsd0_fiori_trace,staging,"['00 06,22 * * *']",21600.0,16.765,21617.0
zsd0_qv_users,commercial_ops,zsd0_qv_users,commercial_ops,int_zsd0_qv_users,intermediate,,,4.18,
zsd0_qv_users,commercial_ops,int_zsd0_qv_users,intermediate,sap_zsd0_qv_users,staging,['05 03 * * *'],11100.0,7.7299999999999995,11108.0
zsd0_qv_users,commercial_ops,zsd0_qv_users,commercial_ops,int_zsd0_users,intermediate,,,4.16,
zsd0_qv_users,commercial_ops,int_zsd0_users,intermediate,sap_zsd0_users,staging,['03 03 * * *'],10980.0,8.35,10988.0
zsd0_qv_users,commercial_ops,zsd0_qv_users,commercial_ops,int_zsy_user,intermediate,,,5.66,
zsd0_qv_users,commercial_ops,int_zsy_user,intermediate,sap_zsy_user,staging,['00 05 * * *'],18000.0,17.69,18018.0
zsd0_qv_users,commercial_ops,zsd0_qv_users,commercial_ops,int_usr05,intermediate,,,3.85,
zsd0_qv_users,commercial_ops,int_usr05,intermediate,sap_usr05,staging,['00 03 * * *'],10800.0,12.47,10812.0
zsd0_qv_users,commercial_ops,zsd0_qv_users,commercial_ops,int_zsd0_qv_users_co,intermediate,,,4.59,
zsd0_qv_users,commercial_ops,int_zsd0_qv_users_co,intermediate,sap_zsd0_qv_users_co,staging,['00 01 * * *'],3600.0,10.51,3611.0
zsd0_qv_users_co,commercial_ops,zsd0_qv_users_co,commercial_ops,int_zsd0_qv_users_co,intermediate,,,4.59,
zsd0_qv_users_co,commercial_ops,int_zsd0_qv_users_co,intermediate,sap_zsd0_qv_users_co,staging,['00 01 * * *'],3600.0,10.51,3611.0
zsy_acsystem,commercial_ops,zsy_acsystem,commercial_ops,int_zsy_acsystem,intermediate,,,12.32,
zsy_acsystem,commercial_ops,int_zsy_acsystem,intermediate,sap_zsy_acsystem_24,staging,"['00 06,22 * * *']",21600.0,39.599999999999994,21640.0
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv06_latam,intermediate,,,4.84,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv04_uk,intermediate,,,5.1,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv02_italy,intermediate,,,5.18,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_activity_model,intermediate,,,4.465,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv08_ivd,intermediate,,,4.79,
cp_fmv_forms,compliance,int_fmv08_ivd,intermediate,sp_fmv08_ivd,staging,['00 06 * * *'],21600.0,8.91,21609.0
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv05_cormedica,intermediate,,,4.92,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv01_requests,intermediate,,,5.08,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_all_rates,intermediate,,,4.335,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmvxx_activities,intermediate,,,4.57,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmv03_izasa,intermediate,,,5.06,
cp_fmv_forms,compliance,cp_fmv_forms,compliance,int_fmvxx_rates,intermediate,,,4.5600000000000005,
actuals,finance,actuals,finance,int_zsd_protyt,intermediate,,,38.93,
actuals,finance,actuals,finance,int_mapping_product_line,intermediate,,,4.77,
actuals,finance,actuals,finance,int_zsd_familt,intermediate,,,4.0649999999999995,
actuals,finance,actuals,finance,int_zsd_inslit,intermediate,,,10.88,
actuals,finance,actuals,finance,actuals_filtered,finance,,,45.79,
actuals,finance,actuals_filtered,finance,int_zsd_ss14dt,intermediate,,,4.640000000000001,
actuals,finance,actuals_filtered,finance,int_zsd_sald,intermediate,,,1027.73,
actuals,finance,int_zsd_sald,intermediate,sap_zsd_sald24_4,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,786.25,8886.0
actuals,finance,int_zsd_sald,intermediate,int_tcurr,intermediate,,,5.61,
actuals,finance,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
actuals,finance,int_zsd_sald,intermediate,sap_zsd_sald24_1,staging,"['00 2,8,14 * * *']",7200.0,750.64,7951.0
actuals,finance,int_zsd_sald,intermediate,int_tcurx,intermediate,,,4.3,
actuals,finance,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
actuals,finance,int_zsd_sald,intermediate,sap_zsd_sald24_3,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,737.52,8838.0
actuals,finance,int_zsd_sald,intermediate,sap_zsd_sald24_2,staging,"['00 2,8,14 * * *']",7200.0,735.345,7935.0
actuals,finance,int_zsd_sald,intermediate,int_zsd_regco,intermediate,,,5.23,
actuals,finance,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
actuals,finance,actuals_filtered,finance,tcurr,finance,,,4.82,
actuals,finance,tcurr,finance,int_tcurr,intermediate,,,5.61,
actuals,finance,actuals,finance,int_bg_mapping_qty_and_pak_size,intermediate,,,4.5649999999999995,
actuals,finance,actuals,finance,int_zsd_buslit,intermediate,,,4.0,
actuals_budget,finance,actuals_budget,finance,int_zsd_protyt,intermediate,,,38.93,
actuals_budget,finance,actuals_budget,finance,int_mapping_product_line,intermediate,,,4.77,
actuals_budget,finance,actuals_budget,finance,int_zsd_familt,intermediate,,,4.0649999999999995,
actuals_budget,finance,actuals_budget,finance,int_zsd_inslit,intermediate,,,10.88,
actuals_budget,finance,actuals_budget,finance,actuals_filtered,finance,,,45.79,
actuals_budget,finance,actuals_filtered,finance,int_zsd_ss14dt,intermediate,,,4.640000000000001,
actuals_budget,finance,actuals_filtered,finance,int_zsd_sald,intermediate,,,1027.73,
actuals_budget,finance,int_zsd_sald,intermediate,sap_zsd_sald24_4,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,786.25,8886.0
actuals_budget,finance,int_zsd_sald,intermediate,int_tcurr,intermediate,,,5.61,
actuals_budget,finance,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
actuals_budget,finance,int_zsd_sald,intermediate,sap_zsd_sald24_1,staging,"['00 2,8,14 * * *']",7200.0,750.64,7951.0
actuals_budget,finance,int_zsd_sald,intermediate,int_tcurx,intermediate,,,4.3,
actuals_budget,finance,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
actuals_budget,finance,int_zsd_sald,intermediate,sap_zsd_sald24_3,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,737.52,8838.0
actuals_budget,finance,int_zsd_sald,intermediate,sap_zsd_sald24_2,staging,"['00 2,8,14 * * *']",7200.0,735.345,7935.0
actuals_budget,finance,int_zsd_sald,intermediate,int_zsd_regco,intermediate,,,5.23,
actuals_budget,finance,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
actuals_budget,finance,actuals_filtered,finance,tcurr,finance,,,4.82,
actuals_budget,finance,tcurr,finance,int_tcurr,intermediate,,,5.61,
actuals_budget,finance,actuals_budget,finance,int_bg_mapping_qty_and_pak_size,intermediate,,,4.5649999999999995,
actuals_budget,finance,actuals_budget,finance,int_zsd_buslit,intermediate,,,4.0,
actuals_filtered,finance,actuals_filtered,finance,int_zsd_ss14dt,intermediate,,,4.640000000000001,
actuals_filtered,finance,actuals_filtered,finance,int_zsd_sald,intermediate,,,1027.73,
actuals_filtered,finance,int_zsd_sald,intermediate,sap_zsd_sald24_4,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,786.25,8886.0
actuals_filtered,finance,int_zsd_sald,intermediate,int_tcurr,intermediate,,,5.61,
actuals_filtered,finance,int_tcurr,intermediate,sap_tcurr,staging,['0 2 * * *'],7200.0,57.9,7258.0
actuals_filtered,finance,int_zsd_sald,intermediate,sap_zsd_sald24_1,staging,"['00 2,8,14 * * *']",7200.0,750.64,7951.0
actuals_filtered,finance,int_zsd_sald,intermediate,int_tcurx,intermediate,,,4.3,
actuals_filtered,finance,int_tcurx,intermediate,sap_tcurx,staging,['0 2 * * *'],7200.0,8.59,7209.0
actuals_filtered,finance,int_zsd_sald,intermediate,sap_zsd_sald24_3,staging,"['15 02 * * *', '15 08 * * *', '15 14 * * *']",8100.0,737.52,8838.0
actuals_filtered,finance,int_zsd_sald,intermediate,sap_zsd_sald24_2,staging,"['00 2,8,14 * * *']",7200.0,735.345,7935.0
actuals_filtered,finance,int_zsd_sald,intermediate,int_zsd_regco,intermediate,,,5.23,
actuals_filtered,finance,int_zsd_regco,intermediate,sap_zsd_regco,staging,['0 2 * * *'],7200.0,8.73,7209.0
